,Circle_1,Circle_2,Circle_3,Circle_4,Circle_5,Circle_6,Circle_7,Circle_8,Condition,Stimulus Color,RGB_1,RGB_2,RGB_3,RGB_4,RGB_5,RGB_6,RGB_7,RGB_8
299,0.5141142233615417,0.5769506546205982,0.4682890329638049,0.3449925290780379,0.7150268643712363,0.47862551175405715,0.48764074822355424,0.579036471,Medium,Red,"(131.09912695719314, 0, 123.90087304280688)","(147.12241692825256, 0, 107.87758307174745)","(119.41370340577025, 0, 135.58629659422974)","(87.97309491489966, 0, 167.02690508510034)","(182.33185041466527, 0, 72.66814958533475)","(122.04950549728457, 0, 132.9504945027154)","(124.34839079700633, 0, 130.65160920299365)","(147.65430021273318, 0, 107.34569978726682)"
300,0.48984564743050696,0.5334753172662541,0.42004767885628913,0.6574291583175912,0.5888106859286375,0.34900424950902686,0.5749816327787957,0.39112819808860966,Medium,Red,"(124.91064009477927, 0, 130.08935990522073)","(136.03620590289478, 0, 118.96379409710521)","(107.11215810835373, 0, 147.88784189164627)","(167.64443537098575, 0, 87.35556462901425)","(150.14672491180255, 0, 104.85327508819744)","(88.99608362480186, 0, 166.00391637519814)","(146.6203163585929, 0, 108.37968364140711)","(99.73769051259546, 0, 155.26230948740454)"
301,0.5909229543596555,0.607674319,0.37972646013537226,0.5886835232081583,0.5914312990081021,0.36786264348414355,0.5884204158113598,0.6405285386072519,Medium,Red,"(150.68535336171215, 0, 104.31464663828785)","(154.95695129101267, 0, 100.04304870898731)","(96.83024733451992, 0, 158.16975266548008)","(150.11429841808038, 0, 104.88570158191963)","(150.81498124706604, 0, 104.18501875293397)","(93.8049740884566, 0, 161.19502591154338)","(150.04720603189676, 0, 104.95279396810324)","(163.33477734484924, 0, 91.66522265515077)"
302,0.6086845025235694,0.5809263687054886,0.43002158602555274,0.49389255790577435,0.4925798008941388,0.7246072018871997,0.5184360118305142,0.3853442346994747,Medium,Red,"(155.2145481435102, 0, 99.7854518564898)","(148.1362240198996, 0, 106.8637759801004)","(109.65550443651595, 0, 145.34449556348406)","(125.94260226597245, 0, 129.05739773402755)","(125.60784922800539, 0, 129.3921507719946)","(184.77483648123592, 0, 70.22516351876406)","(132.20118301678113, 0, 122.79881698321887)","(98.26277984836605, 0, 156.73722015163398)"
303,0.6193378158781858,0.276565298,0.5860257560812702,0.5526684671363341,0.5494504757976888,0.46805604856780725,0.5712547404117152,0.5343417978426727,Medium,Red,"(157.93114304893737, 0, 97.06885695106261)","(70.52415101259045, 0, 184.47584898740956)","(149.43656780072388, 0, 105.56343219927611)","(140.9304591197652, 0, 114.0695408802348)","(140.10987132841063, 0, 114.89012867158935)","(119.35429238479085, 0, 135.64570761520915)","(145.66995880498737, 0, 109.33004119501263)","(136.25715844988153, 0, 118.74284155011847)"
304,0.36207981128866296,0.6031179178269718,0.4464531940456571,0.4815262996275734,0.7021751993813963,0.45224699880684915,0.5196677427534778,0.4358845994738516,Medium,Red,"(92.33035187860905, 0, 162.66964812139094)","(153.7950690458778, 0, 101.2049309541222)","(113.84556448164255, 0, 141.15443551835745)","(122.78920640503121, 0, 132.2107935949688)","(179.05467584225605, 0, 75.94532415774395)","(115.32298469574654, 0, 139.67701530425347)","(132.51527440213684, 0, 122.48472559786316)","(111.15057286583216, 0, 143.84942713416785)"
305,0.6800759874262372,0.5061689418673372,0.6321010432688118,0.38915332483745696,0.42420718533278745,0.4897369522225995,0.6123418219928128,0.6221978400595309,Medium,Red,"(173.41937679369047, 0, 81.58062320630951)","(129.07308017617098, 0, 125.92691982382902)","(161.185766033547, 0, 93.814233966453)","(99.23409783355153, 0, 155.76590216644846)","(108.1728322598608, 0, 146.8271677401392)","(124.88292281676287, 0, 130.11707718323711)","(156.1471646081673, 0, 98.85283539183273)","(158.6604492151804, 0, 96.33955078481961)"
306,0.42325182339865175,0.6566128471160844,0.4442586697364693,0.5149743095436269,0.5606578334687929,0.40629078320076195,0.7015556680839473,0.5386246276501322,Medium,Red,"(107.92921496665619, 0, 147.0707850333438)","(167.4362760146015, 0, 87.56372398539848)","(113.28596078279968, 0, 141.7140392172003)","(131.31844893362486, 0, 123.68155106637515)","(142.9677475345422, 0, 112.0322524654578)","(103.6041497161943, 0, 151.39585028380571)","(178.89669536140656, 0, 76.10330463859343)","(137.3492800507837, 0, 117.6507199492163)"
307,0.447679613,0.4145475619889281,0.6692361299160781,0.5753675257185682,0.6700514184255805,0.41082577046132873,0.5200735354660011,0.44883362337012694,Medium,Red,"(114.1583012191687, 0, 140.8416987808313)","(105.70962830717667, 0, 149.29037169282336)","(170.6552131285999, 0, 84.34478687140009)","(146.71871905823488, 0, 108.2812809417651)","(170.86311169852303, 0, 84.13688830147699)","(104.76057146763883, 0, 150.23942853236116)","(132.61875154383029, 0, 122.38124845616971)","(114.45257395938238, 0, 140.54742604061764)"
308,0.2866042830913615,0.6271615124296988,0.5640862852601333,0.5630181684450798,0.4770438753800281,0.4253779148235943,0.568878579,0.4806677233060374,Medium,Red,"(73.08409218829718, 0, 181.9159078117028)","(159.9261856695732, 0, 95.07381433042681)","(143.84200274133397, 0, 111.15799725866601)","(143.56963295349536, 0, 111.43036704650466)","(121.64618822190717, 0, 133.35381177809282)","(108.47136828001655, 0, 146.52863171998345)","(145.06403754690913, 0, 109.93596245309085)","(122.57026944303954, 0, 132.42973055696044)"
309,0.42647139463433725,0.4879611385628956,0.6489002926975871,0.4745343053454895,0.5051707702517344,0.7485578899293052,0.5691411499354628,0.5026490646071317,Medium,Red,"(108.750205631756, 0, 146.249794368244)","(124.43009033353837, 0, 130.56990966646163)","(165.4695746378847, 0, 89.5304253621153)","(121.00624786309983, 0, 133.99375213690016)","(128.81854641419227, 0, 126.18145358580773)","(190.8822619319728, 0, 64.11773806802718)","(145.13099323354302, 0, 109.86900676645698)","(128.17551147481856, 0, 126.82448852518142)"
310,0.7152932560376359,0.6193985304264745,0.4258831093790232,0.3877335464962617,0.5936738972763014,0.49717345399250434,0.5314476012518559,0.4754907292257836,Medium,Red,"(182.39978028959717, 0, 72.60021971040284)","(157.946625258751, 0, 97.053374741249)","(108.6001928916509, 0, 146.39980710834908)","(98.87205435654673, 0, 156.12794564345327)","(151.38684380545686, 0, 103.61315619454315)","(126.77923076808861, 0, 128.2207692319114)","(135.51913831922323, 0, 119.48086168077675)","(121.25013595257482, 0, 133.74986404742518)"
311,0.5660751511567363,0.354207971,0.5916489221248707,0.5991101507379775,0.5340893778015496,0.3473797152885293,0.5601233163700984,0.6052775033035195,Medium,Red,"(144.34916354496778, 0, 110.65083645503223)","(90.32303255902681, 0, 164.6769674409732)","(150.87047514184204, 0, 104.12952485815796)","(152.77308843818426, 0, 102.22691156181574)","(136.19279133939517, 0, 118.80720866060484)","(88.58182739857497, 0, 166.41817260142503)","(142.8314456743751, 0, 112.16855432562491)","(154.34576334239748, 0, 100.65423665760254)"
312,0.6152670434820109,0.34512451830209917,0.6288989247520743,0.39693528742141576,0.4284611702551548,0.5314992234225433,0.4565451124162688,0.5940724664491136,Medium,Blue,"(98.10690391208722, 0, 156.89309608791277)","(166.9932478329647, 0, 88.00675216703529)","(94.63077418822105, 0, 160.36922581177896)","(153.78150170753898, 0, 101.21849829246102)","(145.74240158493552, 0, 109.25759841506446)","(119.46769802725146, 0, 135.53230197274854)","(138.5809963338515, 0, 116.41900366614854)","(103.51152105547604, 0, 151.48847894452396)"
313,0.6719236582901532,0.37020937491490596,0.4846183469630312,0.6902106416617685,0.5787127672015807,0.47501683200508227,0.5808668171857992,0.5038875258606875,Medium,Blue,"(83.65946713601093, 0, 171.34053286398907)","(160.59660939669897, 0, 94.40339060330102)","(131.42232152442705, 0, 123.57767847557295)","(78.99628637624903, 0, 176.00371362375097)","(107.42824436359692, 0, 147.57175563640308)","(133.87070783870402, 0, 121.12929216129598)","(106.87896161762119, 0, 148.1210383823788)","(126.50868090552468, 0, 128.49131909447533)"
314,0.5553886989387762,0.5590723668523132,0.3737626399912005,0.3897763849093172,0.681755816,0.5072166949908743,0.533892321,0.6401889678763437,Medium,Blue,"(113.37588177061207, 0, 141.62411822938793)","(112.43654645266014, 0, 142.56345354733986)","(159.69052680224388, 0, 95.30947319775613)","(155.6070218481241, 0, 99.3929781518759)","(81.15226695538354, 0, 173.84773304461646)","(125.65974277732705, 0, 129.34025722267293)","(118.85745809766918, 0, 136.1425419023308)","(91.75181319153235, 0, 163.24818680846764)"
315,0.5791008767676298,0.535339512,0.5808792664185415,0.618533644,0.3080648775905147,0.4101014313714999,0.5168189494532278,0.6033258968042285,Medium,Blue,"(107.3292764242544, 0, 147.6707235757456)","(118.48842453965527, 0, 136.51157546034472)","(106.87578706327191, 0, 148.12421293672807)","(97.2739208058208, 0, 157.72607919417922)","(176.44345621441875, 0, 78.55654378558125)","(150.4241350002675, 0, 104.57586499973247)","(123.2111678894269, 0, 131.78883211057308)","(101.15189631492171, 0, 153.84810368507829)"
316,0.6257267536023107,0.31918984833206154,0.5170679850227656,0.5833844489898962,0.36885615746063927,0.48219311579625274,0.5654746717067196,0.5371587999237697,Medium,Blue,"(95.43967783141078, 0, 159.5603221685892)","(173.6065886753243, 0, 81.3934113246757)","(123.14766381919476, 0, 131.85233618080522)","(106.23696550757647, 0, 148.76303449242351)","(160.941679847537, 0, 94.05832015246301)","(132.04075547195558, 0, 122.95924452804445)","(110.8039587147865, 0, 144.1960412852135)","(118.02450601943873, 0, 136.97549398056128)"
317,0.48486688785472143,0.6347559653480968,0.5307084156270904,0.43645479599147025,0.37431769439727886,0.5983222766776947,0.6613048402208345,0.6453709282397178,Medium,Blue,"(131.35894359704602, 0, 123.64105640295396)","(93.13722883623532, 0, 161.86277116376468)","(119.66935401509195, 0, 135.33064598490805)","(143.7040270221751, 0, 111.29597297782492)","(159.54898792869392, 0, 95.45101207130611)","(102.42781944718786, 0, 152.57218055281214)","(86.36726574368721, 0, 168.6327342563128)","(90.43041329887197, 0, 164.56958670112803)"
318,0.7010327589928903,0.4039475367054144,0.6324723401780963,0.5605016524611927,0.42858414584094257,0.5843366514968185,0.4874093166420272,0.43929274823904274,Medium,Blue,"(76.23664645681298, 0, 178.76335354318704)","(151.99337814011932, 0, 103.00662185988067)","(93.71955325458545, 0, 161.28044674541457)","(112.07207862239588, 0, 142.92792137760412)","(145.71104281055966, 0, 109.28895718944035)","(105.99415386831129, 0, 149.0058461316887)","(130.71062425628304, 0, 124.28937574371693)","(142.9803491990441, 0, 112.0196508009559)"
319,0.42631161460564604,0.43374469081155836,0.4890037677099913,0.5875183840040903,0.6539916100937917,0.6883799633358976,0.42039279872328633,0.460249135,Medium,Blue,"(146.29053827556027, 0, 108.70946172443973)","(144.39510384305262, 0, 110.60489615694738)","(130.3040392339522, 0, 124.69596076604779)","(105.18281207895697, 0, 149.81718792104303)","(88.23213942608312, 0, 166.7678605739169)","(79.46310934934613, 0, 175.53689065065387)","(147.799836325562, 0, 107.20016367443802)","(137.636470593513, 0, 117.363529406487)"
320,0.5106373331467124,0.346459149,0.4359287702534357,0.5843503829655999,0.3971328528169773,0.5425529943784546,0.5079741741029952,0.6801230079796027,Medium,Blue,"(124.78748004758833, 0, 130.21251995241167)","(166.65291688542464, 0, 88.34708311457536)","(143.8381635853739, 0, 111.1618364146261)","(105.99065234377201, 0, 149.009347656228)","(153.7311225316708, 0, 101.26887746832921)","(116.64898643349407, 0, 138.3510135665059)","(125.46658560373623, 0, 129.53341439626377)","(81.56863296520132, 0, 173.43136703479868)"
321,0.32081369891409106,0.560475468,0.5140273714256343,0.5606525587078972,0.652626714,0.5451154665996556,0.675367005,0.5303748032572211,Medium,Blue,"(173.19250677690678, 0, 81.80749322309322)","(112.07875570908087, 0, 142.92124429091913)","(123.92302028646327, 0, 131.07697971353673)","(112.03359752948622, 0, 142.9664024705138)","(88.58018785848346, 0, 166.41981214151656)","(115.99555601708782, 0, 139.00444398291216)","(82.7814136924115, 0, 172.21858630758848)","(119.75442516940862, 0, 135.24557483059138)"
322,0.5868763903766877,0.4135710590599274,0.387542884,0.6309067347166728,0.5383766314327487,0.6211812480374882,0.6400628158359868,0.4186267157003055,Medium,Blue,"(105.34652045394463, 0, 149.65347954605537)","(149.53937993971851, 0, 105.46062006028149)","(156.17656446321715, 0, 98.82343553678287)","(94.11878264724844, 0, 160.88121735275158)","(117.71395898464908, 0, 137.28604101535092)","(96.59878175044051, 0, 158.4012182495595)","(91.78398196182337, 0, 163.21601803817663)","(148.2501874964221, 0, 106.74981250357791)"
323,0.4868437262247164,0.6697900819540825,0.4292909360844858,0.3995256420885188,0.5809077979074911,0.5939052592288877,0.3962800003932152,0.6086700076313306,Medium,Blue,"(130.85484981269732, 0, 124.14515018730268)","(84.20352910170895, 0, 170.79647089829103)","(145.53081129845611, 0, 109.46918870154389)","(153.1209612674277, 0, 101.8790387325723)","(106.86851153358975, 0, 148.13148846641025)","(103.55415889663364, 0, 151.44584110336638)","(153.9485998997301, 0, 101.05140010026987)","(99.7891480540107, 0, 155.2108519459893)"
324,0.4807607408161534,0.5430058502033771,0.4809368986909951,0.40804737089173815,0.45756948374537937,0.7270815682015774,0.5259591085846783,0.3789374680576007,Medium,Blue,"(132.40601109188088, 0, 122.59398890811912)","(116.53350819813883, 0, 138.46649180186117)","(132.36109083379625, 0, 122.63890916620375)","(150.94792042260678, 0, 104.05207957739323)","(138.31978164492824, 0, 116.68021835507174)","(69.59420010859776, 0, 185.40579989140224)","(120.88042731090702, 0, 134.11957268909296)","(158.37094564531182, 0, 96.62905435468818)"
325,0.5984362026000277,0.6087673168388228,0.4388486175160996,0.5760196249223133,0.4264534219493315,0.7407869672297405,0.4571114840455974,0.5114934197660366,Medium,Blue,"(102.39876833699293, 0, 152.60123166300707)","(99.76433420610019, 0, 155.2356657938998)","(143.0936025333946, 0, 111.9063974666054)","(108.11499564481011, 0, 146.8850043551899)","(146.25437740292048, 0, 108.74562259707953)","(66.09932335641618, 0, 188.9006766435838)","(138.43657156837264, 0, 116.56342843162734)","(124.56917795966068, 0, 130.43082204033934)"
326,0.395633305,0.5826957564631314,0.7082156161639652,0.5182272961813347,0.644481677,0.4763937889866495,0.474836998,0.44203350345499093,Medium,Blue,"(154.11350719511807, 0, 100.88649280488191)","(106.41258210190148, 0, 148.58741789809852)","(74.40501787818887, 0, 180.59498212181114)","(122.85203947375966, 0, 132.14796052624035)","(90.65717244014748, 0, 164.3428275598525)","(133.51958380840438, 0, 121.48041619159562)","(133.91656554281388, 0, 121.08343445718609)","(142.2814566189773, 0, 112.71854338102268)"
327,0.59367909,0.451140252,0.42708331135118194,0.5684386418646105,0.6069466613592439,0.5834852970097539,0.31899194745180526,0.6080274364897041,Medium,Blue,"(103.61183206991015, 0, 151.38816793008985)","(139.95923573958513, 0, 115.04076426041489)","(146.0937556054486, 0, 108.9062443945514)","(110.04814632452434, 0, 144.95185367547566)","(100.2286013533928, 0, 154.7713986466072)","(106.21124926251275, 0, 148.78875073748725)","(173.65705339978965, 0, 81.34294660021034)","(99.95300369512545, 0, 155.04699630487457)"
328,0.45834739858517437,0.5541955071312558,0.40621445888317204,0.32352338355157906,0.5612925660232734,0.6059831733945547,0.45958350606681514,0.6317342231627715,Medium,Blue,"(138.12141336078054, 0, 116.87858663921946)","(113.68014568152978, 0, 141.31985431847022)","(151.41531298479114, 0, 103.58468701520887)","(172.50153719434735, 0, 82.49846280565266)","(111.87039566406528, 0, 143.12960433593472)","(100.47429078438856, 0, 154.52570921561144)","(137.80620595296213, 0, 117.19379404703785)","(93.90777309349326, 0, 161.09222690650674)"
329,0.6944528047532339,0.5298968126629781,0.6468796402649076,0.4656241471127683,0.46741101076227015,0.44760035957061334,0.6672697233831071,0.4469859448468246,Medium,Blue,"(77.91453478792536, 0, 177.08546521207464)","(119.8763127709406, 0, 135.1236872290594)","(90.04569173244856, 0, 164.95430826755145)","(136.2658424862441, 0, 118.73415751375592)","(135.8101922556211, 0, 119.18980774437888)","(140.8619083094936, 0, 114.1380916905064)","(84.84622053730769, 0, 170.1537794626923)","(141.01858406405975, 0, 113.98141593594026)"
330,0.4179235261163149,0.6462303205831683,0.408801309,0.5268343022702041,0.43648236380286504,0.6857662127017302,0.6065014119122141,0.5145052011964588,Medium,Blue,"(148.4295008403397, 0, 106.5704991596603)","(90.21126825129208, 0, 164.78873174870793)","(150.7556661446624, 0, 104.24433385533759)","(120.65725292109795, 0, 134.34274707890205)","(143.69699723026943, 0, 111.30300276973058)","(80.1296157610588, 0, 174.8703842389412)","(100.34213996238542, 0, 154.6578600376146)","(123.801173694903, 0, 131.198826305097)"
